Date,Open,High,Low,Close,Volume,Ticker,CountryCode,Name,Exchange,Sector
10/01/2024,334.00,335.40,334.00,334.78,"121,624",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/30/2024,334.00,335.00,334.00,335.00,"184,034",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/27/2024,333.70,335.00,333.70,334.99,"190,454",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/26/2024,331.00,335.00,330.90,333.78,"349,114",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/25/2024,332.00,335.00,328.10,331.00,"186,634",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/24/2024,323.00,332.00,323.00,329.84,"120,509",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/23/2024,328.00,330.90,320.00,330.08,"172,878",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/17/2024,328.99,330.00,328.99,330.00,"62,638",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/16/2024,330.00,330.00,330.00,330.00,"4,54",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/13/2024,329.00,330.00,328.90,330.00,"381,033",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/12/2024,329.00,329.80,329.00,329.11,"129,47",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/11/2024,330.00,330.00,329.00,329.13,"161,567",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/10/2024,329.00,330.00,329.00,329.12,"331,326",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/09/2024,326.00,332.00,326.00,329.18,"595,852",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/06/2024,332.00,332.00,326.00,326.64,"31,684",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/05/2024,325.60,327.00,325.60,326.65,"113,572",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/04/2024,324.00,326.00,324.00,325.64,"3,249,437",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/03/2024,321.16,324.40,321.16,324.40,12,ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
09/02/2024,322.97,324.40,322.97,324.40,"600,296",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/30/2024,323.00,323.50,323.00,322.98,"127,339",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/29/2024,319.00,325.00,319.00,323.51,"249,812",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/28/2024,318.00,324.00,314.00,320.85,"268,689",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/27/2024,323.50,325.00,323.50,325.00,"60,357",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/26/2024,320.30,320.30,318.00,319.16,"29,336",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/23/2024,322.00,322.00,318.78,320.00,"72,785",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/22/2024,325.00,325.00,320.00,322.35,"184,916",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/21/2024,319.00,324.00,318.00,323.40,"1,258,808",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/20/2024,318.60,324.00,316.00,319.63,"449,233",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/19/2024,319.00,319.00,314.33,314.40,"1,001,183",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/16/2024,320.00,320.00,319.00,319.83,"56,948",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/14/2024,320.00,320.00,317.00,318.37,"260,522",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/13/2024,320.00,325.00,320.00,325.00,"375,61",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/12/2024,319.32,320.00,318.10,319.22,"122,729",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/09/2024,316.80,320.00,316.80,319.40,"124,212",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/08/2024,315.10,320.39,315.10,320.00,"758,47",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/07/2024,320.00,321.00,320.00,320.39,"668,264",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/06/2024,314.82,319.50,314.82,318.02,"845,405",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/05/2024,316.00,319.50,314.80,318.00,"1,516,201",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/02/2024,320.10,327.00,316.00,320.60,"374,763",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
08/01/2024,321.00,325.00,320.00,323.78,"135,427",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/31/2024,325.00,325.02,323.00,324.54,"291,324",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/30/2024,323.01,327.00,317.10,322.76,"610,086",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/29/2024,328.00,328.00,324.72,325.04,"294,994",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/26/2024,325.00,328.10,325.00,328.00,"3,996,239",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/25/2024,334.00,335.00,327.00,329.50,"3,346,818",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/24/2024,326.00,326.00,322.00,322.79,"117,773",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/23/2024,320.10,329.10,320.10,324.67,"457,041",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/22/2024,331.00,331.00,320.00,329.07,"549,236",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/19/2024,339.60,339.60,330.00,330.67,"114,265",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/18/2024,327.00,338.00,327.00,329.50,"782,853",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/17/2024,327.00,338.70,326.00,329.63,"69,736",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/15/2024,327.90,340.00,327.00,327.02,"165,818",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/12/2024,329.99,329.99,326.69,327.91,"55,177",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/11/2024,334.00,334.00,325.00,326.31,"745,046",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/10/2024,344.00,344.00,333.00,333.09,"304,449",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/09/2024,327.00,340.00,327.00,339.08,"781,886",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/08/2024,328.90,328.90,325.61,327.24,"87,94",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/05/2024,322.00,324.20,322.00,323.07,"74,646",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/04/2024,326.50,327.90,317.00,322.00,"535,64",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/03/2024,318.00,322.00,318.00,321.85,"455,97",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/02/2024,323.97,326.00,316.00,321.32,"98,255",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
07/01/2024,324.00,325.00,324.00,324.00,"143,598",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/28/2024,320.00,326.00,318.40,322.55,"340,195",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/27/2024,319.85,325.00,319.85,324.87,"248,69",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/26/2024,316.00,320.00,316.00,320.00,"145,403",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/25/2024,320.00,320.00,312.00,315.52,"720,346",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/24/2024,317.00,320.00,317.00,319.94,"258,248",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/21/2024,320.00,320.00,312.84,315.07,"271,405",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/19/2024,312.20,319.00,310.50,318.12,"191,367",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/18/2024,315.00,315.00,310.00,310.81,"290,627",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/17/2024,311.98,318.00,311.98,314.10,"145,097",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/14/2024,311.00,314.50,310.00,310.11,"271,87",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/13/2024,315.00,315.00,310.00,310.16,"609,053",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/12/2024,315.00,315.00,312.99,313.00,"597,392",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/11/2024,315.29,315.30,314.00,314.01,"274,533",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/10/2024,315.00,316.50,315.00,315.29,"214,439",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/07/2024,317.00,329.00,314.00,314.63,"321,265",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/06/2024,310.00,314.40,310.00,313.44,"241,636",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/05/2024,308.00,315.00,306.10,308.61,"495,335",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/04/2024,308.60,315.00,308.00,309.02,"917,636",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
06/03/2024,315.00,315.00,305.00,308.59,"230,353",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/31/2024,320.00,320.00,315.00,315.56,"128,277",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/30/2024,320.00,322.00,317.00,318.25,"311,131",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/29/2024,318.00,319.99,317.00,317.00,"917,84",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/28/2024,327.00,327.00,317.00,317.28,"594,432",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/27/2024,324.00,328.00,323.00,323.63,"227,685",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/24/2024,326.00,330.00,323.00,323.50,"247,39",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/23/2024,320.20,325.99,320.20,322.79,"158,614",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/22/2024,319.00,326.99,317.00,319.01,"397,57",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/20/2024,317.10,318.00,314.00,318.32,"106,751",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/17/2024,315.60,318.00,315.60,317.01,"228,913",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/16/2024,314.00,317.80,314.00,315.48,"210,802",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/15/2024,313.10,317.20,313.00,313.49,"350,525",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/14/2024,317.00,317.47,311.30,312.54,"305,752",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/13/2024,343.00,343.00,315.01,316.83,"399,533",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/10/2024,352.00,355.00,350.10,353.04,"1,188,474",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/09/2024,355.00,355.00,350.00,352.20,"3,773,923",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/08/2024,351.00,351.00,348.80,349.39,"352,492",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/07/2024,354.90,354.90,350.00,351.65,"386,361",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/06/2024,350.00,354.99,348.20,350.13,"274,56",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/03/2024,341.44,350.00,341.44,346.94,"111,722",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
05/02/2024,340.00,345.00,339.00,341.44,"473,325",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/30/2024,323.70,335.00,323.70,334.89,"138,432",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/29/2024,330.00,335.01,308.00,326.97,"679,04",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/26/2024,335.00,335.00,323.02,325.88,"72,962",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/25/2024,342.00,342.00,335.00,335.77,"54,274",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/24/2024,335.00,340.00,325.00,337.93,"166,048",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/23/2024,330.00,335.00,330.00,333.47,"76,994",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/22/2024,331.00,332.00,331.00,331.46,"24,829",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/19/2024,331.00,332.00,330.00,330.51,"47,868",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/18/2024,330.00,330.00,329.00,329.07,"44,633",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/17/2024,331.00,332.00,326.70,330.12,"1,117,385",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/16/2024,329.00,331.00,325.71,331.00,"352,894",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/15/2024,329.00,330.00,329.00,329.61,"23,518",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/12/2024,331.00,339.00,320.10,328.42,"351,9",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/11/2024,328.00,331.00,328.00,330.09,"240,014",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/10/2024,326.00,332.00,326.00,328.26,"116,167",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/09/2024,320.10,331.00,320.10,325.51,"29,649",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/08/2024,335.00,335.00,330.00,333.42,"25,097",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/05/2024,336.05,339.44,336.05,339.44,"6,226",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/04/2024,337.00,340.00,337.00,339.44,"48,315",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/03/2024,337.34,337.34,330.00,330.73,"624,796",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/02/2024,332.99,334.00,332.99,334.00,"62,187",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
04/01/2024,330.00,330.00,328.00,329.46,"400,315",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/28/2024,332.00,332.00,330.00,330.53,"127,968",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/27/2024,329.50,330.00,329.50,329.86,"73,189",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/26/2024,331.00,331.00,330.00,330.09,"176,537",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/25/2024,328.30,328.30,328.00,328.07,"167,854",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/22/2024,330.00,333.00,330.00,331.62,"124,526",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/21/2024,332.00,335.00,332.00,334.29,"78,476",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/20/2024,331.00,332.00,330.00,330.00,"259,525",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/19/2024,334.00,335.00,331.33,331.33,"108,047",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/18/2024,331.00,335.00,331.00,335.00,"604,817",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/15/2024,342.00,342.00,333.01,340.28,"118,529",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/14/2024,331.00,340.01,331.00,339.77,"260,728",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/13/2024,333.00,333.50,325.00,329.78,"172,861",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/12/2024,330.00,340.00,330.00,331.37,"553,059",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/11/2024,335.00,335.00,333.00,332.96,"551,368",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/08/2024,334.00,335.20,333.00,335.00,"181,934",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/07/2024,332.00,335.20,332.00,335.20,"38,835",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/06/2024,340.00,340.00,337.00,337.22,"350,678",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/05/2024,345.50,345.50,338.00,338.41,"84,278",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/04/2024,343.00,345.04,343.00,345.04,"69,612",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
03/01/2024,355.90,355.90,340.00,342.95,"135,18",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/29/2024,330.00,341.00,330.00,339.03,"212,785",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/28/2024,323.00,323.00,320.00,320.00,"22,632",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/27/2024,320.00,320.00,320.00,320.00,"4,248",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/26/2024,319.70,320.00,319.33,320.00,"278,451",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/23/2024,320.00,320.00,315.01,319.33,"122,713",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/22/2024,320.50,323.00,320.00,320.00,"235,272",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/21/2024,320.00,320.00,320.00,320.01,"308,919",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/20/2024,321.00,321.00,321.00,321.03,"203,955",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/19/2024,313.00,325.00,313.00,321.01,"58,652",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/16/2024,320.20,321.00,320.20,321.00,"209,016",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/15/2024,318.48,320.50,318.48,319.88,"147,226",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/14/2024,313.99,319.59,313.99,318.86,"325,109",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/13/2024,315.00,315.00,315.00,314.62,"29,174",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/12/2024,315.00,319.00,315.00,315.00,"5,456",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/09/2024,313.00,315.00,313.00,315.00,"249,175",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/08/2024,313.00,314.00,311.44,312.65,"206,953",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/07/2024,320.27,320.27,320.27,320.27,"2,538",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/06/2024,320.00,320.27,319.90,320.27,"15,09",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/05/2024,313.00,321.60,313.00,320.27,"155,668",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
02/02/2024,311.00,311.00,311.00,311.00,"105,751",ENELGXCH,cl,Enel Generacion Chile S.A. (ENELGXCH),XSGO,RENEWABLE ENERGY GENERATION
